Source,Target,Type,Id,Label,Weight
23064,23134,Undirected,50508,,1
23064,23162,Undirected,50550,,1
23064,23181,Undirected,50611,,1
23064,23200,Undirected,50612,,1
23064,23214,Undirected,50663,,1
23064,23265,Undirected,50740,,1
23064,23267,Undirected,50741,,1
23067,23076,Undirected,50434,,1
23067,23077,Undirected,50435,,1
23067,23078,Undirected,50436,,1
23067,23083,Undirected,50437,,1
23067,23139,Undirected,50517,,1
23067,23162,Undirected,50563,,1
23067,23172,Undirected,50564,,1
23067,23181,Undirected,50621,,1
23067,23184,Undirected,50622,,1
23067,23200,Undirected,50623,,1
23067,23298,Undirected,50776,,1
23075,23098,Undirected,50491,,1
23075,23267,Undirected,50758,,1
23076,23077,Undirected,50452,,1
23076,23083,Undirected,50453,,1
23076,23134,Undirected,50527,,1
23076,23162,Undirected,50586,,1
23076,23172,Undirected,50587,,1
23076,23181,Undirected,50633,,1
23076,23184,Undirected,50634,,1
23076,23207,Undirected,50693,,1
23076,23244,Undirected,50720,,1
23076,23254,Undirected,50721,,1
23077,23083,Undirected,50454,,1
23077,23098,Undirected,50492,,1
23077,23134,Undirected,50528,,1
23077,23162,Undirected,50588,,1
23077,23172,Undirected,50589,,1
23077,23181,Undirected,50635,,1
23077,23184,Undirected,50636,,1
23077,23200,Undirected,50637,,1
23077,23267,Undirected,50759,,1
23077,23298,Undirected,50781,,1
23078,23134,Undirected,50529,,1
23078,23181,Undirected,50638,,1
23078,23310,Undirected,50782,,1
23083,23099,Undirected,50495,,1
23083,23100,Undirected,50496,,1
23083,23109,Undirected,50497,,1
23083,23113,Undirected,50498,,1
23083,23134,Undirected,50532,,1
23083,23142,Undirected,50533,,1
23083,23151,Undirected,50593,,1
23083,23152,Undirected,50594,,1
23083,23172,Undirected,50595,,1
23083,23184,Undirected,50641,,1
23083,23204,Undirected,50695,,1
23083,23207,Undirected,50696,,1
23083,23213,Undirected,50697,,1
23083,23218,Undirected,50698,,1
23083,23223,Undirected,50699,,1
23083,23231,Undirected,50700,,1
23083,23237,Undirected,50723,,1
23083,23244,Undirected,50724,,1
23083,23252,Undirected,50725,,1
23083,23266,Undirected,50761,,1
23083,23270,Undirected,50762,,1
23083,23291,Undirected,50763,,1
23083,23298,Undirected,50784,,1
23083,23310,Undirected,50785,,1
23095,23151,Undirected,50873,,1
23095,23157,Undirected,50874,,1
23095,23163,Undirected,50875,,1
23095,23244,Undirected,50960,,1
23095,23252,Undirected,50961,,1
23095,23270,Undirected,50987,,1
23095,23310,Undirected,51007,,1
23095,23314,Undirected,51008,,1
23095,23320,Undirected,51009,,1
23097,23109,Undirected,50819,,1
23097,23139,Undirected,50836,,1
23097,23151,Undirected,50876,,1
23097,23157,Undirected,50877,,1
23097,23184,Undirected,50905,,1
23097,23206,Undirected,50926,,1
23097,23223,Undirected,50927,,1
23097,23234,Undirected,50964,,1
23097,23243,Undirected,50965,,1
23097,23252,Undirected,50966,,1
23097,23261,Undirected,50967,,1
23097,23267,Undirected,50988,,1
23097,23270,Undirected,50989,,1
23097,23320,Undirected,51010,,1
23097,23340,Undirected,51028,,1
23098,23267,Undirected,50990,,1
23099,23109,Undirected,50820,,1
23099,23134,Undirected,50837,,1
23099,23181,Undirected,50906,,1
23099,23231,Undirected,50928,,1
23099,23267,Undirected,50991,,1
23101,23142,Undirected,50841,,1
23101,23149,Undirected,50881,,1
23101,23154,Undirected,50882,,1
23101,23201,Undirected,50908,,1
23101,23231,Undirected,50934,,1
23101,23232,Undirected,50935,,1
23101,23254,Undirected,50969,,1
23101,23256,Undirected,50970,,1
23101,23260,Undirected,50971,,1
23101,23278,Undirected,50995,,1
23101,23298,Undirected,51013,,1
23101,23312,Undirected,51014,,1
23101,23331,Undirected,51030,,1
23108,23151,Undirected,50886,,1
23109,23151,Undirected,50887,,1
23109,23204,Undirected,50943,,1
23109,23213,Undirected,50944,,1
23109,23231,Undirected,50945,,1
23109,23237,Undirected,50974,,1
23109,23252,Undirected,50975,,1
23109,23270,Undirected,50998,,1
23109,23288,Undirected,50999,,1
23109,23291,Undirected,51000,,1
23109,23295,Undirected,51016,,1
23109,23299,Undirected,51017,,1
23109,23310,Undirected,51018,,1
23109,23340,Undirected,51032,,1
23111,23204,Undirected,50946,,1
23113,23172,Undirected,50889,,1
23113,23207,Undirected,50948,,1
23113,23218,Undirected,50949,,1
23129,23213,Undirected,51137,,1
23129,23214,Undirected,51138,,1
23129,23252,Undirected,51172,,1
23129,23291,Undirected,51193,,1
23129,23295,Undirected,51205,,1
23129,23340,Undirected,51225,,1
23134,23139,Undirected,51045,,1
23134,23151,Undirected,51068,,1
23134,23162,Undirected,51069,,1
23134,23181,Undirected,51107,,1
23134,23184,Undirected,51108,,1
23134,23200,Undirected,51109,,1
23134,23223,Undirected,51146,,1
23134,23244,Undirected,51177,,1
23134,23245,Undirected,51178,,1
23134,23310,Undirected,51208,,1
23139,23151,Undirected,51076,,1
23139,23157,Undirected,51077,,1
23139,23162,Undirected,51078,,1
23139,23172,Undirected,51079,,1
23139,23184,Undirected,51115,,1
23139,23223,Undirected,51153,,1
23139,23243,Undirected,51180,,1
23139,23244,Undirected,51181,,1
23139,23252,Undirected,51182,,1
23139,23267,Undirected,51198,,1
23139,23314,Undirected,51211,,1
23139,23340,Undirected,51232,,1
23142,23149,Undirected,51082,,1
23142,23154,Undirected,51083,,1
23142,23157,Undirected,51084,,1
23142,23170,Undirected,51085,,1
23142,23198,Undirected,51116,,1
23142,23201,Undirected,51117,,1
23142,23216,Undirected,51157,,1
23142,23223,Undirected,51158,,1
23142,23244,Undirected,51183,,1
23142,23260,Undirected,51184,,1
23142,23262,Undirected,51185,,1
23142,23310,Undirected,51212,,1
23142,23340,Undirected,51234,,1
23142,23350,Undirected,51235,,1
23151,23157,Undirected,51241,,1
23151,23163,Undirected,51242,,1
23151,23189,Undirected,51252,,1
23151,23213,Undirected,51292,,1
23151,23221,Undirected,51293,,1
23151,23223,Undirected,51294,,1
23151,23228,Undirected,51295,,1
23151,23231,Undirected,51296,,1
23151,23237,Undirected,51344,,1
23151,23244,Undirected,51345,,1
23151,23252,Undirected,51346,,1
23151,23266,Undirected,51372,,1
23151,23270,Undirected,51373,,1
23151,23291,Undirected,51374,,1
23151,23295,Undirected,51397,,1
23151,23308,Undirected,51398,,1
23151,23310,Undirected,51399,,1
23151,23320,Undirected,51400,,1
23151,23325,Undirected,51424,,1
23151,23340,Undirected,51425,,1
23157,23189,Undirected,51262,,1
23157,23223,Undirected,51315,,1
23157,23243,Undirected,51352,,1
23157,23244,Undirected,51353,,1
23157,23252,Undirected,51354,,1
23157,23270,Undirected,51383,,1
23157,23310,Undirected,51403,,1
23157,23320,Undirected,51404,,1
23157,23340,Undirected,51432,,1
23162,23181,Undirected,51266,,1
23162,23184,Undirected,51267,,1
23162,23200,Undirected,51268,,1
23162,23244,Undirected,51358,,1
23162,23298,Undirected,51408,,1
23162,23310,Undirected,51409,,1
23163,23200,Undirected,51269,,1
23163,23223,Undirected,51319,,1
23163,23252,Undirected,51359,,1
23163,23270,Undirected,51389,,1
23163,23310,Undirected,51410,,1
23163,23340,Undirected,51434,,1
23172,23182,Undirected,51276,,1
23172,23207,Undirected,51335,,1
23172,23218,Undirected,51336,,1
23172,23231,Undirected,51337,,1
23172,23237,Undirected,51364,,1
23172,23244,Undirected,51365,,1
23172,23270,Undirected,51393,,1
23172,23298,Undirected,51416,,1
23172,23314,Undirected,51417,,1
23172,23340,Undirected,51443,,1
23181,23207,Undirected,51467,,1
23181,23298,Undirected,51581,,1
23181,23310,Undirected,51582,,1
23182,23231,Undirected,51468,,1
23182,23244,Undirected,51513,,1
23182,23310,Undirected,51583,,1
23184,23200,Undirected,51454,,1
23184,23225,Undirected,51469,,1
23184,23240,Undirected,51514,,1
23184,23314,Undirected,51585,,1
23200,23213,Undirected,51500,,1
23200,23267,Undirected,51568,,1
23204,23213,Undirected,51626,,1
23204,23231,Undirected,51627,,1
23204,23252,Undirected,51655,,1
23204,23254,Undirected,51656,,1
23204,23270,Undirected,51693,,1
23204,23295,Undirected,51722,,1
23204,23299,Undirected,51723,,1
23204,23310,Undirected,51724,,1
23204,23340,Undirected,51757,,1
23207,23218,Undirected,51630,,1
23207,23298,Undirected,51726,,1
23209,23252,Undirected,51658,,1
23213,23221,Undirected,51637,,1
23213,23231,Undirected,51638,,1
23213,23237,Undirected,51663,,1
23213,23252,Undirected,51664,,1
23213,23266,Undirected,51698,,1
23213,23270,Undirected,51699,,1
23213,23291,Undirected,51700,,1
23213,23295,Undirected,51729,,1
23213,23308,Undirected,51730,,1
23213,23314,Undirected,51731,,1
23218,23237,Undirected,51673,,1
23218,23244,Undirected,51674,,1
23218,23270,Undirected,51705,,1
23218,23295,Undirected,51737,,1
23218,23310,Undirected,51738,,1
23223,23227,Undirected,51652,,1
23223,23231,Undirected,51653,,1
23223,23244,Undirected,51681,,1
23223,23252,Undirected,51682,,1
23223,23270,Undirected,51709,,1
23223,23310,Undirected,51743,,1
23223,23320,Undirected,51744,,1
23223,23340,Undirected,51775,,1
23225,23252,Undirected,51683,,1
23225,23270,Undirected,51710,,1
23231,23237,Undirected,51688,,1
23231,23244,Undirected,51689,,1
23231,23252,Undirected,51690,,1
23231,23270,Undirected,51718,,1
23231,23295,Undirected,51752,,1
23231,23298,Undirected,51753,,1
23231,23310,Undirected,51754,,1
23231,23314,Undirected,51755,,1
23231,23340,Undirected,51783,,1
23237,23252,Undirected,51791,,1
23237,23270,Undirected,51803,,1
23237,23291,Undirected,51804,,1
23237,23295,Undirected,51828,,1
23237,23314,Undirected,51829,,1
23243,23252,Undirected,51796,,1
23244,23252,Undirected,51797,,1
23244,23266,Undirected,51808,,1
23244,23270,Undirected,51809,,1
23244,23310,Undirected,51831,,1
23244,23320,Undirected,51832,,1
23244,23340,Undirected,51854,,1
23252,23261,Undirected,51800,,1
23252,23288,Undirected,51817,,1
23252,23291,Undirected,51818,,1
23252,23295,Undirected,51837,,1
23252,23299,Undirected,51838,,1
23252,23310,Undirected,51839,,1
23252,23314,Undirected,51840,,1
23252,23320,Undirected,51841,,1
23252,23340,Undirected,51862,,1
23260,23298,Undirected,51849,,1
23261,23340,Undirected,51873,,1
23270,23291,Undirected,51883,,1
23270,23295,Undirected,51902,,1
23270,23310,Undirected,51903,,1
23270,23320,Undirected,51904,,1
23270,23340,Undirected,51939,,1
23291,23295,Undirected,51932,,1
23291,23299,Undirected,51933,,1
23291,23340,Undirected,51965,,1
23308,23310,Undirected,51977,,1
23310,23320,Undirected,51981,,1
23310,23325,Undirected,51996,,1
23310,23340,Undirected,51997,,1
23320,23325,Undirected,52014,,1
